industry,brand,content_type,publishedAt,hour,dayofweek,is_weekend,followers,likes,comments,engagementRate,brand_avg_engagement,relative_engagement,posting_frequency,nbrhashtags,captionlength,caption,hashtags_text,platform,post_url
RESTAURANTS,kfctunisie,image,2023-09-19 13:55:21+00:00,13,1,0,44915,777.0,1.0,1.732160748079706,1.1639541355894467,1.4881692457774633,0.6306306306306306,5,191,"Let our School Box make your school days legendary 😋🧰📐

Get your NEW ZINGER DEAL for Only 12.9dt 🍔🥰

*Offer available in all KFC restaurants 

#KFC #FriedChicken #Backtoschool #box #schoolbox",kfc friedchicken backtoschool box schoolbox,instagram,https://www.instagram.com/p/CxYDaKass-5/
RESTAURANTS,kfctunisie,image,2023-08-27 10:50:07+00:00,10,6,1,44915,878.0,0.0,1.954803517755761,1.1639541355894467,1.6794506398362632,0.6306306306306306,4,98,"شكون ما ينجمش يشّد روحوا قداّم بنّة ال strips 😍🍗😋؟

#KFC #Crispy #IrresistibleCrunch #kfcoriginals",kfc crispy irresistiblecrunch kfcoriginals,instagram,https://www.instagram.com/p/Cwcf7P2ovxI/
RESTAURANTS,kfctunisie,image,2023-09-09 19:00:09+00:00,19,5,1,44915,1776.0,1.0,3.956362017143493,1.1639541355894467,3.399070372424874,0.6306306306306306,3,62,"With KFC 🍗
البنة في الـ sharing 👫

#KFC #FriedChicken #sharing",kfc friedchicken sharing,instagram,https://www.instagram.com/p/Cw-2V2-sQnY/
RESTAURANTS,kfctunisie,image,2023-08-30 11:30:07+00:00,11,2,0,44915,2163.0,1.0,4.817989535789826,1.1639541355894467,4.13932936743243,0.6306306306306306,2,71,"Chicken snacker is always a good idea🍟🍗

#kentuckyfriedchiken #dipsauce",kentuckyfriedchiken dipsauce,instagram,https://www.instagram.com/p/CwkS44FIh1w/
RESTAURANTS,kfctunisie,reel,2024-06-20 10:31:07+00:00,10,3,0,44915,48.0,0.0,0.1068685294445063,1.1639541355894467,0.09181506914822396,0.6306306306306306,0,159,"ماتفلتش أقوى Promos على الAppli 📲😍
كمندي toute la semaine 📅 على KFC delivery ولاّ ال click and collect 📲 و تمتّع ب %30- 🤑💸 موجودة en exclusivité على الAppli 📱😍",,instagram,https://www.instagram.com/p/C8bymzktMm-/
RESTAURANTS,kfctunisie,image,2023-09-20 15:07:13+00:00,15,2,0,44915,959.0,12.0,2.161861293554492,1.1639541355894467,1.8573423363109471,0.6306306306306306,4,147,"Exciting news 📣 
Our Drive Thru is now open at KFC Menzah 1 📍
Come and try an exciting experience 😍🚗 

#KFC #FriedChicken #drivethrough #newservice",kfc friedchicken drivethrough newservice,instagram,https://www.instagram.com/p/CxawbU3IXwO/
RESTAURANTS,kfctunisie,image,2023-09-12 10:50:05+00:00,10,1,0,44915,1720.0,16.0,3.865078481576311,1.1639541355894467,3.3206450008607664,0.6306306306306306,3,76,"There’s nothing like KFC’s Original Chicken… 🍗

#KFC #FriedChicken #Original",kfc friedchicken original,instagram,https://www.instagram.com/p/CxFspHwpNwL/
RESTAURANTS,kfctunisie,carousel,2023-09-26 17:20:37+00:00,17,1,0,44915,1988.0,41.0,4.5174217967271515,1.1639541355894467,3.88109948545305,0.6306306306306306,5,191,"عندك فكرة على Drive Thru الجديد في KFC Menzah 1 📍🚗
 يلا ايجا بحذانا و كمندي your favorite meal من كرهبتك 🚗 في 3 steps 👇
Order, Pay and Collect 💨 😍

#KFC #FriedChicken #Drivethru #menzah1 #new",kfc friedchicken drivethru menzah1 new,instagram,https://www.instagram.com/p/Cxqcdx2M9Qt/
RESTAURANTS,kfctunisie,image,2023-08-25 14:36:23+00:00,14,4,0,44915,1018.0,1.0,2.268729822998998,1.1639541355894467,1.9491574054591707,0.6306306306306306,3,62,"Double Tap if you can relate ❤️😋😂

#KFC #FriedChicken #picture",kfc friedchicken picture,instagram,https://www.instagram.com/p/CwXwOuyIXhI/
RESTAURANTS,kfctunisie,image,2023-10-02 11:03:16+00:00,11,0,0,44915,1651.0,21.0,3.7225871089836353,1.1639541355894467,3.198224908663134,0.6306306306306306,6,168,"مزروب على الفطور 😋 ؟ 
ال Drive thru يسهلك الأمور 🚗🍗
Order, Pay, Collect 
من كرهبتك و ديما يمشي... 🚦🟢

#KFC #FriedChicken #drivethru #KFCDrive #AuthenticDrive #KFCMenzah",kfc friedchicken drivethru kfcdrive authenticdrive kfcmenzah,instagram,https://www.instagram.com/p/Cx5ODOhsWlY/
RESTAURANTS,kfctunisie,image,2023-08-19 11:00:03+00:00,11,5,1,44915,2108.0,0.0,4.693309584771234,1.1639541355894467,4.032211786759501,0.6306306306306306,4,113,"Crispy on the outside, tender on the inside, this is our force 🤔 😍 😋

#KFC #ChickenLovers #TasteTheMagic #orginal",kfc chickenlovers tastethemagic orginal,instagram,https://www.instagram.com/p/CwH6tJQNkBX/
RESTAURANTS,kfctunisie,image,2023-08-08 12:13:03+00:00,12,1,0,44915,1397.0,2.0,3.1147723477680063,1.1639541355894467,2.6760267028826106,0.6306306306306306,3,83,"عندنا تلقى
 الchicken
that you can't Resist 😋🍗

#kfc  #friedchicken  #youcantresist",kfc friedchicken youcantresist,instagram,https://www.instagram.com/p/CvruUJ3M2HR/
RESTAURANTS,kfctunisie,image,2023-08-10 14:30:28+00:00,14,3,0,44915,1108.0,0.0,2.4668818880106866,1.1639541355894467,2.119397846171503,0.6306306306306306,6,242,"Big news 😍📢
KFC proudly introduces @magnum_maghreb ice cream to its lineup 😋🍗🍦 

*Now available in KFC Marsa, Manar, Menzah1 , Aouina, Lac 1, Tunis city , vicomte sousse.

#KFCxMagnum #TasteTheMagic #KFCDessert #news #icecream #doublepleasure",kfcxmagnum tastethemagic kfcdessert news icecream doublepleasure,instagram,https://www.instagram.com/p/CvxHoX8Ijpa/
RESTAURANTS,kfctunisie,image,2023-07-30 10:00:05+00:00,10,6,1,44915,2315.0,2.0,5.158632973394189,1.1639541355894467,4.431989900342394,0.6306306306306306,3,123,"عندنا تلقى
 the best Crispy Chicken 🍗😋
يلا كمندي على
 KFC App 📱 
و تبنّن تقرميشة ال
 Chicken 🍗

#KFC #friedchicken  #crispy",kfc friedchicken crispy,instagram,https://www.instagram.com/p/CvUT8antOdZ/
RESTAURANTS,kfctunisie,image,2023-07-25 10:30:05+00:00,10,1,0,44915,1501.0,4.0,3.3507736836246242,1.1639541355894467,2.8787849805849386,0.6306306306306306,4,124,"وقيت 
meal 🍗🍟?
عنا تلقى
THE BEST CRUNCHY CHICKEN 🍗
و ديما
FINGER LICKIN' 😋☝️

#KFC #FriedChicken #Crispy #IrresistibleCrunch",kfc friedchicken crispy irresistiblecrunch,instagram,https://www.instagram.com/p/CvHfZrtIpno/
RESTAURANTS,kfctunisie,reel,2023-06-27 19:52:30+00:00,19,1,0,44915,168.0,2.0,0.3784927084492931,1.1639541355894467,0.32517836989995985,0.6306306306306306,3,66,"عيدكم مبروك و سنين دايمة 👨‍👩‍👧‍👦 🐑😍

#KFC #عيدكم_مبروك #عيد_الاضحى",kfc عيدكم_مبروك عيد_الاضحى,instagram,https://www.instagram.com/p/CuAZR5tJmDz/
RESTAURANTS,kfctunisie,image,2023-06-10 17:10:04+00:00,17,5,1,44915,1380.0,2.0,3.076923076923077,1.1639541355894467,2.6435088658926147,0.6306306306306306,3,100,"Get ready to fall in love with the irresistible hot wings 😋🍗😍 

#KFC #FriedChicken #CrunchySensation",kfc friedchicken crunchysensation,instagram,https://www.instagram.com/p/CtUVZ72MoRu/
RESTAURANTS,kfctunisie,image,2023-07-21 13:08:00+00:00,13,4,0,44915,2815.0,1.0,6.269620394077702,1.1639541355894467,5.386484056695805,0.6306306306306306,3,100,"جرّب ال
 chicken perfection 😋🍗 
like never before 
مع 
our KFC Bucket 🍗😍

#KFC #FriedChicken #Bucket",kfc friedchicken bucket,instagram,https://www.instagram.com/p/Cu9eS0zM6xZ/
RESTAURANTS,kfctunisie,image,2023-09-03 12:00:07+00:00,12,6,1,44915,2218.0,0.0,4.938216631414895,1.1639541355894467,4.242621320224182,0.6306306306306306,2,116,"In that moment 👀 
وقتلي تهز إنتي و
 your friend 
at the same time،
the same piece of chicken 😋🤪🍗

#kfc #friedchicken",kfc friedchicken,instagram,https://www.instagram.com/p/CwupgLoIZQf/
RESTAURANTS,kfctunisie,reel,2023-06-05 17:13:45+00:00,17,0,0,44915,641.0,14.0,1.4583101413781587,1.1639541355894467,1.2528931310851394,0.6306306306306306,3,302,"Retour en vidéo sur les moments forts de notre journée de nettoyage aux alentours de KFC Marsa à l'occasion de la Journée Mondiale de l'Environnement 🎥🎬🌍💚

Merci à tous les participants pour leur dévouement et leur contribution précieuse ! 💪♻️

#KFC #Let'sCleanOurHouma #JournéeMondialeDelEnvironnement",kfc let journ,instagram,https://www.instagram.com/p/CtHdzI5uuqC/
RESTAURANTS,kfctunisie,carousel,2023-06-05 14:14:56+00:00,14,0,0,44915,514.0,0.0,1.1443838361349217,1.1639541355894467,0.9831863654622316,0.6306306306306306,4,310,"Revivez en images notre action 'Let's Clean Our Houma' 📸🌍✨

Votre présence et votre engagement ont été incroyables ! Merci à tous ceux qui ont participé. 💚🙌

Ensemble, nous avons prouvé que chaque geste compte pour un avenir durable. 💪♻️

#KFC #Let'sCleanOurHouma #JournéeMondialeDeLenvironnement #lovemyplanet",kfc let journ lovemyplanet,instagram,https://www.instagram.com/p/CtHJY8ssPH-/
RESTAURANTS,kfctunisie,image,2024-05-10 14:34:33+00:00,14,4,0,44915,294.0,4.0,0.6634754536346432,1.1639541355894467,0.5700185542952237,0.6306306306306306,0,166,"كون من لولانين 🥇 إلي بش يجربو 
الappli الجديدة 📱 
عدّي Commande 
فيسع على
 KFC delivery 
أو ال click and collect
 و تمتّع ب-20%💸 موجودة
 en exclusivité 
على الappli 😍",,instagram,https://www.instagram.com/p/C6yp6CvL_yY/
RESTAURANTS,kfctunisie,image,2023-08-03 12:00:05+00:00,12,3,0,44915,1993.0,4.0,4.446176110430814,1.1639541355894467,3.8198894393542346,0.6306306306306306,3,81,"This is what we call crispy, flavorful perfection 🍗❤️

#KFC #friedchicken #bucket",kfc friedchicken bucket,instagram,https://www.instagram.com/p/Cve02zuNdSI/
RESTAURANTS,kfctunisie,image,2023-05-07 10:00:05+00:00,10,6,1,44915,943.0,1.0,2.101747745741957,1.1639541355894467,1.805696359915071,0.6306306306306306,3,122,"جيعان و تلوّج على حاجة محرحرة و تتقرمش 😋🌶؟ ال
 Super dynamite box 
هوا
 all you need 🤤

#kfc  #friedchicken  #HotAndCrispy",kfc friedchicken hotandcrispy,instagram,https://www.instagram.com/p/Cr8BK60tDDx/
RESTAURANTS,kfctunisie,image,2023-05-05 16:30:04+00:00,16,4,0,44915,1341.0,5.0,2.9967716798396973,1.1639541355894467,2.5746475640314466,0.6306306306306306,3,59,"Perfectly imperfect Tower 🍔😍 

#kfc  #burgerlove #delicious",kfc burgerlove delicious,instagram,https://www.instagram.com/p/Cr3kNbdsKqW/
RESTAURANTS,kfctunisie,image,2023-05-12 14:57:37+00:00,14,4,0,44915,1165.0,1.0,2.5960146944227986,1.1639541355894467,2.230341054725607,0.6306306306306306,3,145,"شكون فيكم ما يحلالو ال
Chicken 🍗
كان بال
sauce KFC 
البنينة 👌
قولولنا في comment
أناهي
 your favorite KFC sauce 🔥💬😋

#kfc  #friedchicken  #bucket",kfc friedchicken bucket,instagram,https://www.instagram.com/p/CsJbMcSMaH6/
RESTAURANTS,kfctunisie,image,2023-04-28 17:08:05+00:00,17,4,0,44915,400.0,2.0,0.8950239340977402,1.1639541355894467,0.7689512041163756,0.6306306306306306,3,120,"جرّب ال
  KFC's crispy chicken 
تاو تعرف علاش
 we call it finger lickin good 🍗👅 

#kfc #fingerlickingood #crunchylicious",kfc fingerlickingood crunchylicious,instagram,https://www.instagram.com/p/Crlm_0_I6eC/
RESTAURANTS,kfctunisie,image,2023-04-20 19:34:33+00:00,19,3,0,44915,659.0,4.0,1.4761215629522433,1.1639541355894467,1.2681956426098435,0.6306306306306306,4,124,"انشالله عيدكم مبروك 🌙❤
مرحبا بيكم بحذانا 🤩
تلقاونا محلولين من 12h حتى ل 23h ❤️

#KFC #friedchicken  #happy_eïd  #عيدكم_مبروك",kfc friedchicken happy_e عيدكم_مبروك,instagram,https://www.instagram.com/p/CrRRZk0r1tX/
RESTAURANTS,kfctunisie,reel,2023-04-21 10:01:01+00:00,10,4,0,44915,263.0,1.0,0.5877769119447847,1.1639541355894467,0.5049828803152318,0.6306306306306306,4,108,"Our doors are officially open 🤩 
Welcome بيكم بحذانا في KFC Menzah 1 😍🍗

#kfc #friedchicken #KFCMenzah1 #new",kfc friedchicken kfcmenzah1 new,instagram,https://www.instagram.com/p/CrS0i16otEM/
RESTAURANTS,kfctunisie,image,2023-05-20 11:00:52+00:00,11,5,1,44915,1178.0,3.0,2.629411109874207,1.1639541355894467,2.259033263834427,0.6306306306306306,4,101,"شاهي حاجة yummy و خفيفة 😋 ؟
مالا عليك بال Twister KFC 🍗😍 

#KFC #FriedChicken #Twister #TwistAndTaste",kfc friedchicken twister twistandtaste,instagram,https://www.instagram.com/p/CsdmdfHNFVw/
RESTAURANTS,kfctunisie,image,2023-05-14 10:00:05+00:00,10,6,1,44915,1072.0,2.0,2.3911833463208283,1.1639541355894467,2.054362172191511,0.6306306306306306,5,99,"Too hot to handle 🔥😍, but too delicious to resist 😋🍗 🌶

#kfc  #friedchicken  #burger  #hot  #zinger",kfc friedchicken burger hot zinger,instagram,https://www.instagram.com/p/CsOCvAUIkMs/
RESTAURANTS,kfctunisie,image,2023-05-23 15:03:03+00:00,15,1,0,44915,555.0,0.0,1.235667371702104,1.1639541355894467,1.0616117370263396,0.6306306306306306,0,112,"أغطس crispy 
 و Share crispy 😋😍
يلاّ كمندي على 
 KFC App 📱 
و
 Crunch and share crispy 
 مع
 our Snack Bucket 😋🍗",,instagram,https://www.instagram.com/p/Cslwj9VtUVc/
RESTAURANTS,kfctunisie,image,2023-05-30 10:51:31+00:00,10,1,0,44915,637.0,1.0,1.4204608705332296,1.1639541355894467,1.2203752940951436,0.6306306306306306,7,459,"À l'occasion de la Journée mondiale de l'environnement, KFC Tunisie et Tounes Clean Up organisent une campagne de propreté ""Let’s clean our houma"" pour nettoyer les alentours de KFC La Marsa 🚮🧹.

Nous vous invitons à nous rejoindre le dimanche 4 juin devant KFC la Marsa.
Apportez votre énergie et votre enthousiasme pour créer un avenir plus vert et plus propre 🌳💚.

#KFC #CleaningDay #CleanourHouma  #KFCEnvironnement #greenday #naturelovers #sustainability",kfc cleaningday cleanourhouma kfcenvironnement greenday naturelovers sustainability,instagram,https://www.instagram.com/p/Cs3VVzcpGAm/
RESTAURANTS,kfctunisie,image,2025-08-05 08:24:36+00:00,8,1,0,44915,10.0,0.0,0.022264276967605478,1.1639541355894467,0.01912813940587999,0.6306306306306306,3,79,"Y’a les couple goals.. Et y’a NETFLIX + KFC’s bucket😍

#KFC #KFCTunisie #bucket",kfc kfctunisie bucket,instagram,https://www.instagram.com/p/DM923_VoFvr/
RESTAURANTS,kfctunisie,image,2023-04-08 13:00:04+00:00,13,5,1,44915,109.0,0.0,0.2426806189468997,1.1639541355894467,0.2084967195240919,0.6306306306306306,4,79,"شق فطرك على أبنّ Chicken 😋🍗🍟

#kfc  #friedchicken  #ramadan2023  #chickenelfatr",kfc friedchicken ramadan2023 chickenelfatr,instagram,https://www.instagram.com/p/Cqxqt05JKZq/
RESTAURANTS,kfctunisie,reel,2023-04-07 13:00:31+00:00,13,4,0,44915,317.0,2.0,0.7102304352666148,1.1639541355894467,0.6101876470475718,0.6306306306306306,5,371,"بش شقان الفطر يملى العين 🤩، لازمو
 Chicken 
بنين 🍗😋
كمندي على ال
 KFC App 
ولاّ تعدى بحذانا
 ال our restaurents
 و خلّي شقان الفطر علينا !
 📍 تلقاونا في المنار، العوينة،
 tunisia mall، tunis city و vicomte

👉 Google Play : https://bit.ly/3G98A8k
👉 App Store : apple.co/3FZsGSv
👉 Website : https://kfc.com.tn 

#kfc  #friedchicken  #ramadan2023  #KFCBuckets #chickenelfatr",kfc friedchicken ramadan2023 kfcbuckets chickenelfatr,instagram,https://www.instagram.com/p/CqvF9LPIwOr/
RESTAURANTS,kfctunisie,image,2023-04-19 14:39:16+00:00,14,2,0,44915,1435.0,10.0,3.2171880218189917,1.1639541355894467,2.7640161441496587,0.6306306306306306,3,194,"The secret is out 🤩 
NEW KFC OPENING and this time in MENZAH 1 😍🍗 
Come and visit us
نهار العيد 🌙 
and enjoy a new finger lickin good journey 🍗😋

#AlwaysOriginal  #toogoodtobetrue  #secretrecipe",alwaysoriginal toogoodtobetrue secretrecipe,instagram,https://www.instagram.com/p/CrOK0CMI0D3/
RESTAURANTS,kfctunisie,image,2023-08-15 11:46:50+00:00,11,1,0,44915,2451.0,2.0,5.461427140153623,1.1639541355894467,4.692132596262361,0.6306306306306306,3,75,"Crunch up some Original chicken and feel good 🍗🍟

#KFC #FriedChicken #fries",kfc friedchicken fries,instagram,https://www.instagram.com/p/Cv9s4Pqs1hZ/
RESTAURANTS,kfctunisie,image,2023-04-15 13:00:04+00:00,13,5,1,44915,1017.0,5.0,2.27540910608928,1.1639541355894467,1.954895847280935,0.6306306306306306,4,77,"We believe in tastiness 😋🍗 

#KFC #friedchicken  #ramadan2023  #chickenelfatr",kfc friedchicken ramadan2023 chickenelfatr,instagram,https://www.instagram.com/p/CrDsR5gJiHs/
RESTAURANTS,kfctunisie,image,2023-05-22 10:30:04+00:00,10,0,0,44915,959.0,0.0,2.1351441611933653,1.1639541355894467,1.834388569023891,0.6306306306306306,4,115,"There’s no better feeling in the world than a zinger on your mouth 🔥😋

#KFC #friedchicken  #zinger #zingersensation",kfc friedchicken zinger zingersensation,instagram,https://www.instagram.com/p/CsishpaI0to/
RESTAURANTS,kfctunisie,reel,2023-05-19 11:00:34+00:00,11,4,0,44915,1731.0,24.0,3.907380607814761,1.1639541355894467,3.356988465731938,0.6306306306306306,7,158,"كانك in need for some crispness 🤩🤤
تعدى أعمل طلة على @kfctunisie المنزه 1

#torchi #kfc #kfctunisia #friedchicken #zinger #cuisinetunisienne #tunisianfastfood",torchi kfc kfctunisia friedchicken zinger cuisinetunisienne tunisianfastfood,instagram,https://www.instagram.com/p/CsbAYess_xG/
RESTAURANTS,vie.tunis,image,2026-02-04 17:00:16+00:00,17,2,0,28624,27.0,0.0,0.09432643935159306,0.17195360536612633,0.5485574969524583,1.4492753623188406,0,131,"Juste à temps pour le premier cocktail
à VIE

☎️Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DUV_W6XDenQ/
RESTAURANTS,vie.tunis,reel,2026-04-21 11:38:03+00:00,11,1,0,28624,7.0,0.0,0.02445500279485746,0.17195360536612633,0.14221861032100772,1.4492753623188406,0,120,"Ça tourne… et ça donne envie. 🍽️

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DXZG19lsR2d/
RESTAURANTS,vie.tunis,image,2026-02-13 18:02:01+00:00,18,4,0,28624,13.0,0.0,0.04541643376187815,0.17195360536612633,0.26412027631044294,1.4492753623188406,0,213,"Un geste
Une table
Réserve ta table à Vie en un simple clic via l’App Joyeuse

 📲 Disponible sur iOS & Android : Lien en bio 

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DUtRk8XCEBp/
RESTAURANTS,vie.tunis,reel,2026-02-06 10:53:31+00:00,10,4,0,28624,207.0,3.0,0.7336500838457238,0.17195360536612633,4.2665583096302315,1.4492753623188406,0,194,"Le Tarab et la voix de Rana à Vie!
Mercredi 11/02 avec Rana Zarrouk
Encore une fois رانا في انتظارك...✨

☎️ Réservation & Infoline : 98 157 400
📍 Centre Urbain Nord – Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DUae5vZExKn/
RESTAURANTS,vie.tunis,reel,2026-03-19 18:15:19+00:00,18,3,0,28624,101.0,4.0,0.3668250419228619,0.17195360536612633,2.1332791548151158,1.4492753623188406,0,233,"Enfin de retour ✨

On vous retrouve là où tout se savoure 🥂

Rendez-vous au 8ème, dès le 2ème jour de l’Aïd
Amour, joie & musique au programme ❤️

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal ASBU, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DWE2FRNDWWn/
RESTAURANTS,vie.tunis,reel,2026-01-28 16:00:32+00:00,16,2,0,28624,85.0,5.0,0.3144214645053102,0.17195360536612633,1.8285249898415277,1.4492753623188406,0,264,"Un menu pensé pour surprendre.
Des saveurs qui se transmettent de bouche à oreille.
Aziz Kriaa, samedi 31 janvier à VIE.

Menu : 139 DT

📥Votre table vous attend en message privé

☎️Réservation & infoline : 98157400
📍Centre Urbain Nord, Royal Asbu, 8e étage, Tunis",,instagram,https://www.instagram.com/p/DUD2rcbjCiP/
RESTAURANTS,vie.tunis,carousel,2026-04-19 10:57:10+00:00,10,6,1,28624,26.0,0.0,0.0908328675237563,0.17195360536612633,0.5282405526208859,1.4492753623188406,0,129,"La promesse d’une semaine joyeuse au sommet de la ville ☀️

📍Centre Urbain Nord – Royal Asbu, 8ᵉ étage
 📞Réservation : 98 157 400",,instagram,https://www.instagram.com/p/DXT4oQZjPF2/
RESTAURANTS,vie.tunis,reel,2026-02-09 20:06:57+00:00,20,0,0,28624,116.0,4.0,0.41922861934041367,0.17195360536612633,2.438033319788704,1.4492753623188406,0,131,"À Vie, à nous, et à tout ce qui commence ! 💫

☎️Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DUjMqDhDLsc/
RESTAURANTS,vie.tunis,carousel,2026-02-18 15:10:01+00:00,15,2,0,28624,15.0,0.0,0.05240357741755171,0.17195360536612633,0.304754164973588,1.4492753623188406,0,137,"Que ce mois vous soit doux 🌙
Toute l’équipe de Vie vous souhaite paix, partage et sérénité.
On revient très vite pour rallumer la ville ✨",,instagram,https://www.instagram.com/p/DU513ssCEGV/
RESTAURANTS,vie.tunis,image,2026-03-18 12:13:50+00:00,12,2,0,28624,22.0,0.0,0.07685858021240917,0.17195360536612633,0.44697277529459567,1.4492753623188406,0,169,"Le deuxième jour de l'Aïd se passe au 8ème étage. 
Une vie joyeuse vous attend🥂☀️

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DWBn9poiAqF/
RESTAURANTS,vie.tunis,image,2026-02-15 12:35:54+00:00,12,6,1,28624,534.0,2.0,1.8725544997205141,0.17195360536612633,10.889882161722875,1.4492753623188406,0,144,"Quelqu'un a laissé un fragment de son histoire ici
à VIE

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DUx12LIiB_o/
RESTAURANTS,vie.tunis,image,2025-12-31 11:00:18+00:00,11,2,0,28624,17.0,0.0,0.05939072107322527,0.17195360536612633,0.34538805363673303,1.4492753623188406,0,219,"On vous souhaite plus de moments vrais,
plus de nuits qui s’attardent
et toujours une belle vue pour commencer
Bonne année 🥂
à Vie💫

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DS7OVyRD7h3/
RESTAURANTS,vie.tunis,image,2026-01-04 12:51:35+00:00,12,6,1,28624,11.0,1.0,0.041922861934041364,0.17195360536612633,0.24380333197887036,1.4492753623188406,0,115,"Un pas plus haut
C’est Vie💫

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DTFuQdljEVV/
RESTAURANTS,vie.tunis,image,2025-12-29 14:14:54+00:00,14,0,0,28624,10.0,0.0,0.0349357182783678,0.17195360536612633,0.20316944331572528,1.4492753623188406,0,127,"Une pause qui fait la différence
à Vie💫

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DS2bBOmCNoZ/
RESTAURANTS,vie.tunis,image,2026-01-06 18:00:19+00:00,18,1,0,28624,11.0,1.0,0.041922861934041364,0.17195360536612633,0.24380333197887036,1.4492753623188406,0,121,"Il manque encore quelque chose...

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DTLbLQfiMXV/
RESTAURANTS,vie.tunis,carousel,2025-12-30 08:20:46+00:00,8,1,0,28624,35.0,0.0,0.12227501397428732,0.17195360536612633,0.7110930516050387,1.4492753623188406,0,238,"Menu spécial réveillon, bonne musique, bonnes raisons de trinquer. 🥂
Avec Samia Hammi et Ahmed Mhadhebi pour accompagner minuit. ✨
31 décembre à VIE. 

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DS4XSg2CLh3/
RESTAURANTS,vie.tunis,reel,2026-01-07 15:53:14+00:00,15,2,0,28624,35.0,1.0,0.1257685858021241,0.17195360536612633,0.7314099959366112,1.4492753623188406,0,250,"☀️ 8.0 Le Brunch ☀️

C’est le moment qu’on attend toute la semaine😌
Dimanche à Vie.

🗓 Dimanche 11/01
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis
⏰ À partir de midi

Places limitées — réservation conseillée

☎️ Réservation & infoline : 98157400",,instagram,https://www.instagram.com/p/DTNxXsQisUo/
RESTAURANTS,vie.tunis,reel,2025-12-26 18:42:08+00:00,18,4,0,28624,105.0,11.0,0.4052543320290665,0.17195360536612633,2.3567655424624134,1.4492753623188406,0,159,"Les discussions commencent...
Les saveurs prennent le relais
C’est Vie✨

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DSvK8MVDAu5/
RESTAURANTS,vie.tunis,image,2026-01-10 12:28:44+00:00,12,5,1,28624,15.0,0.0,0.05240357741755171,0.17195360536612633,0.304754164973588,1.4492753623188406,0,135,"Là où on revient sans trop réfléchir
C’est VIE💫

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DTVIaPWiMHJ/
RESTAURANTS,vie.tunis,reel,2026-01-13 17:00:59+00:00,17,1,0,28624,186.0,4.0,0.6637786472889883,0.17195360536612633,3.8602194229987807,1.4492753623188406,0,123,"Ce soir, juste toi & moi !💎
à VIE💫
 
☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DTdV6dwDWNu/
RESTAURANTS,vie.tunis,image,2026-01-02 15:00:52+00:00,15,4,0,28624,7.0,0.0,0.02445500279485746,0.17195360536612633,0.14221861032100772,1.4492753623188406,0,149,"La semaine était longue
La soirée peut l’être aussi...
à Vie💫

☎️ Réservation & infoline : 98157400
📍 Centre Urbain Nord, Royal Asbu, 8ᵉ étage, Tunis",,instagram,https://www.instagram.com/p/DTAzdejiEPt/
